name,school,subschool,descriptor,spell_level,Sorcerer,Wizard,Cleric,Druid,Ranger,Bard,Paladin,Alchemist,Summoner,Witch,Inquisitor,Oracle,Antipaladin,Magus,Adept,Bloodrager,Shaman,Psychic,Medium,Mesmerist,Occultist,Spiritualist,Skald,Investigator,Hunter,SLA_Level,domain,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water
Toilsome Chant,Enchantment,compulsion,mind-affecting,bard 1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Blend,Illusion,glamer,,"alchemist 1, druid 1, magus 1, ranger 1, sorcerer/wizard 1, witch 1, shaman 1, psychic 1, mesmerist 1",1,1,NULL,1,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ward Of The Season,Abjuration,,,"cleric/oracle 4, druid 3, ranger 3, witch 3, shaman 3",NULL,NULL,4,3,3,NULL,NULL,NULL,NULL,3,NULL,4,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whispering Lore,Divination,,,"cleric/oracle 2, druid 1, ranger 1, witch 1, psychic 1, medium 1",NULL,NULL,2,1,1,NULL,NULL,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death From Below,Abjuration,,,"bard 3, sorcerer/wizard 2, bloodrager 2",2,2,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jitterbugs,Illusion,figment,mind-affecting,"bard 1, sorcerer/wizard 2, psychic 2, mesmerist 1",2,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Major Phantom Object,Illusion,shadow,shadow,"sorcerer/wizard 5, psychic 5, mesmerist 5",5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Minor Dream,Illusion,figment,mind-affecting,"alchemist 2, bard 3, sorcerer/wizard 3, witch 2, psychic 3, mesmerist 3, medium 2",3,3,NULL,NULL,NULL,3,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,3,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Minor Phantom Object,Illusion,figment,mind-affecting,"sorcerer/wizard 4, psychic 4, mesmerist 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Recharge Innate Magic,Transmutation,,,"alchemist 1, bard 1, cleric/oracle 1, druid 1, inquisitor 1, magus 1, sorcerer/wizard 1, witch 1, psychic 1, mesmerist 1",1,1,1,1,NULL,1,NULL,1,NULL,1,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forgetful Slumber,Enchantment,compulsion,mind-affecting,"bard 4, sorcerer/wizard 4, witch 4, psychic 4, mesmerist 4",4,4,NULL,NULL,NULL,4,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paragon Surge,Transmutation,polymorph,,"alchemist 3, cleric/oracle 3, magus 4, paladin 4, sorcerer/wizard 3, witch 3, medium 3",3,3,3,NULL,NULL,NULL,4,3,NULL,3,NULL,3,NULL,4,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resilient Reservoir,Transmutation,,,"magus 3, paladin 3, sorcerer/wizard 4, witch 4, psychic 4, mesmerist 3",4,4,NULL,NULL,NULL,NULL,3,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,NULL,4,NULL,3,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urban Grace,Transmutation,,,"alchemist 1, bard 1, ranger 1, sorcerer/wizard 1, witch 1",1,1,NULL,NULL,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battle Trance,Enchantment,compulsion,"emotion, mind-affecting","alchemist 3, antipaladin 3, cleric/oracle 4, inquisitor 3, ranger 3, witch 4",NULL,NULL,4,NULL,3,NULL,NULL,3,NULL,4,3,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghost Wolf,Conjuration,creation,,"sorcerer/wizard 4, summoner/unchained summoner 2, bloodrager 4, psychic 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half-Blood Extraction,Transmutation,,,"alchemist 5, cleric/oracle 5, druid 5, sorcerer/wizard 5, witch 5, psychic 5",5,5,5,5,NULL,NULL,NULL,5,NULL,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linebreaker,Transmutation,,,"alchemist 1, antipaladin 1, inquisitor 1, magus 1, paladin 1, ranger 1",NULL,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savage Maw,Transmutation,,,"antipaladin 1, cleric/oracle 2, druid 2, inquisitor 2, magus 2, ranger 1, psychic 2",NULL,NULL,2,2,1,NULL,NULL,NULL,NULL,NULL,2,2,1,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blessing Of Luck And Resolve,Enchantment,compulsion,mind-affecting,"cleric/oracle 2, inquisitor 2, paladin 2",NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Blessing Of Luck And Resolve, Mass",Enchantment,compulsion,mind-affecting,"cleric/oracle 6, inquisitor 6, paladin 4",NULL,NULL,6,NULL,NULL,NULL,4,NULL,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Escaping Ward,Abjuration,,,"bard 2, inquisitor 2, magus 2, ranger 2, sorcerer/wizard 2",2,2,NULL,NULL,2,2,NULL,NULL,NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fearsome Duplicate,Illusion,figment,,"bard 3, inquisitor 3, sorcerer/wizard 3, witch 3, psychic 3, mesmerist 3",3,3,NULL,NULL,NULL,3,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Village Veil,Illusion,figment,mind-affecting,"bard 5, cleric/oracle 5, sorcerer/wizard 5, witch 5, psychic 5, mesmerist 5",5,5,5,NULL,NULL,5,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bestow Insight,Enchantment,compulsion,,"bard 2, cleric/oracle 3, inquisitor 2, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 2, medium 2",2,2,3,NULL,NULL,2,NULL,NULL,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,2,2,2,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mark,Necromancy,,"curse, fear","druid 7, witch 7",NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Old Salt's Curse,Necromancy,,curse,"druid 5, witch 5, mesmerist 4",NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,5,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred Space,Evocation,,good,"cleric/oracle 2, paladin 2",NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Truespeak,Divination,,,"bard 4, cleric/oracle 6, sorcerer/wizard 5, witch 5, psychic 5, mesmerist 4",5,5,6,NULL,NULL,4,NULL,NULL,NULL,5,NULL,6,NULL,NULL,NULL,NULL,NULL,5,NULL,4,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veil Of Heaven,Abjuration,,good,paladin 1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nine Lives,Abjuration,,,"cleric/oracle 8, witch 8",NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steal Breath,Transmutation,,air,"bard 2, druid 2, sorcerer/wizard 2, witch 2, bloodrager 2, psychic 2, mesmerist 2",2,2,NULL,2,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,2,NULL,NULL,NULL,NULL,2,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blinding Ray,Evocation,,"good, light","cleric/oracle 2, inquisitor 3, paladin 2",NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Life Channel,Transmutation,,,cleric/oracle 2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spawn Ward,Necromancy,,,"cleric/oracle 5, inquisitor 5",NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancestral Regression,Transmutation,polymorph,,"alchemist 2, antipaladin 3, cleric/oracle 2, sorcerer/wizard 3, witch 2, psychic 2",3,3,2,NULL,NULL,NULL,NULL,2,NULL,2,NULL,2,3,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Bolt,Conjuration,creation,,"magus 1, sorcerer/wizard 1, witch 1, bloodrager 1",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Cloud,Conjuration,creation,,"sorcerer/wizard 4, witch 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gloomblind Bolts,Conjuration,creation,shadow,"magus 3, sorcerer/wizard 3, witch 3, bloodrager 3",3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shadowy Haven,Transmutation,,,"sorcerer/wizard 4, psychic 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Trail,Transmutation,,fire,"alchemist 3, magus 3, sorcerer/wizard 3, bloodrager 3",3,3,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mudball,Conjuration,creation,earth,"druid 1, magus 1, sorcerer/wizard 1, witch 1",1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vomit Twin,Conjuration,"creation, teleportation",,"alchemist 3, magus 3, sorcerer/wizard 4, summoner/unchained summoner 3, psychic 4",4,4,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agonizing Rebuke,Illusion,phantasm,"emotion, mind-affecting, pain","antipaladin 2, cleric/oracle 3, inquisitor 3, witch 3, psychic 3, mesmerist 2",NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,3,3,3,2,NULL,NULL,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Chains Of Fire,Evocation,,fire,"magus 6, sorcerer/wizard 6",6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Death Candle,Necromancy,,"death, evil, fire","antipaladin 1, cleric/oracle 2, inquisitor 2, witch 2",NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Firestream,Evocation,,fire,"magus 3, sorcerer/wizard 3, bloodrager 3",3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fury Of The Sun,Transmutation,,"curse, fire","druid 2, witch 2",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Healing Warmth,Abjuration,,,"alchemist 4, cleric/oracle 4, druid 4, inquisitor 4, psychic 4",NULL,NULL,4,4,NULL,NULL,NULL,4,NULL,NULL,4,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scorching Ash Form,Transmutation,,fire,"alchemist 4, sorcerer/wizard 4",4,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Touch Of Combustion,Evocation,,fire,"druid 1, inquisitor 1, magus 1, sorcerer/wizard 1, witch 1, bloodrager 1, psychic 1",1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Improve Trap,Transmutation,,,"antipaladin 2, druid 3, inquisitor 3, ranger 2, sorcerer/wizard 3, witch 3",3,3,NULL,3,2,NULL,NULL,NULL,NULL,3,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,Trap (3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blood Blaze,Transmutation,,fire,"alchemist 2, antipaladin 1, cleric/oracle 2, magus 2, sorcerer/wizard 2, witch 2, bloodrager 2, psychic 2",2,2,2,NULL,NULL,NULL,NULL,2,NULL,2,NULL,2,1,2,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blood Scent,Transmutation,,,"alchemist 3, antipaladin 2, cleric/oracle 3, druid 3, inquisitor 3, ranger 2, sorcerer/wizard 3, witch 3, bloodrager 3, psychic 3",3,3,3,3,2,NULL,NULL,3,NULL,3,3,3,2,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enemy's Heart,Necromancy,,"death, evil","adept 2, antipaladin 2, cleric/oracle 2, witch 2",NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,Cannibalism (2),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sentry Skull,Necromancy,,evil,"antipaladin 1, cleric/oracle 2, sorcerer/wizard 2, witch 2",2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Binding Earth,Transmutation,,earth,"druid 2, witch 2",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Binding Earth, Mass",Transmutation,,earth,"druid 6, witch 6",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mighty Fist Of The Earth,Conjuration,creation,earth,"cleric/oracle 1, druid 1",NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raging Rubble,Transmutation,,earth,"bard 3, cleric/oracle 3, druid 3, sorcerer/wizard 3, witch 3, bloodrager 3",3,3,3,3,NULL,3,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone Shield,Conjuration,creation,earth,"cleric/oracle 1, druid 1, magus 2, sorcerer/wizard 1, summoner/unchained summoner 1",1,1,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alchemical Tinkering,Transmutation,,,"cleric/oracle 2, sorcerer/wizard 1, witch 1",1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delay Disease,Conjuration,healing,,"alchemist 2, cleric/oracle 2, druid 2, inquisitor 2, paladin 2, ranger 2, witch 1, mesmerist 2",NULL,NULL,2,2,2,NULL,2,2,NULL,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sickening Strikes,Transmutation,,disease,"alchemist 2, antipaladin 2, druid 2, magus 3, ranger 4, witch 2",NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,2,NULL,NULL,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Absorbing Inhalation,Transmutation,,air,"alchemist 4, druid 4, sorcerer/wizard 4, bloodrager 4",4,4,NULL,4,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloud Shape,Transmutation,,air,"druid 4, ranger 4, sorcerer/wizard 4",4,4,NULL,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gusting Sphere,Evocation,,air,"druid 2, magus 2, sorcerer/wizard 2, bloodrager 2",2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miasmatic Form,Transmutation,,"air, poison","alchemist 4, sorcerer/wizard 4",4,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Path Of The Winds,Evocation,,air,"druid 6, sorcerer/wizard 6",6,6,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind Blades,Transmutation,,air,"druid 5, magus 5, sorcerer/wizard 5, witch 5",5,5,NULL,5,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
